Density_min-max,density_o_min-max,Altitude_min-max,Kp_min-max,DSTIndex_min-max,Flag(***)_min-max,apindex_min-max,la_min-max,lo_min-max,local_solar_time_min-max,Unnamed: 0,Density,density_o,Altitude,la,lo,local_solar_time,Magnitude of Average Field Vector,ProtonDensity ,Kp,DSTIndex,Flag(***),apindex
0.26323693,1.17E-46,0.300933613,0.240963855,0.824701195,0,0.039106145,0.992868196,1.49E-31,0.864112778,111,1.53E-13,1.74E-13,447743.2888,87.33996818,-31.5730879,20.73866697,3.8,4.9,20,-2,-1,7
0.263959956,1.07E-46,0.301459748,0.277108434,0.844621514,0,0.05027933,0.973566191,1.36E-31,0.895399589,112,1.66E-13,1.64E-13,447767.7424,87.21764079,-43.67804658,21.48953855,3.6,5.2,23,3,-1,9
0.260789766,1.03E-46,0.302023188,0.277108434,0.836653386,0,0.05027933,0.989961946,8.41E-32,0.814763528,113,1.09E-13,1.60E-13,447793.9298,87.32154968,-95.94964152,19.55430372,4.4,4.4,23,1,-1,9
0.260344828,9.41E-47,0.303075042,0.204819277,0.844621514,0,0.033519553,0.99669497,7.25E-32,0.847714702,114,1.01E-13,1.51E-13,447842.8176,87.36422054,-107.4554482,20.34511938,4.1,3.7,17,3,-1,6
0.258381535,1.06E-46,0.302693539,0.204819277,0.832669323,0,0.033519553,0.984964243,6.09E-32,0.88028089,115,6.57E-14,1.63E-13,447825.0862,87.28987649,-119.0998546,21.12669553,4.5,3.1,17,0,-1,6
0.261902113,9.61E-47,0.301197601,0.156626506,0.832669323,0,0.027932961,0.980376391,8.38E-33,0.799134783,116,1.29E-13,1.53E-13,447755.5584,87.26080076,-171.5550846,19.17921978,3.7,4.1,13,0,-1,5
0.260456062,9.81E-47,0.303772227,0.156626506,0.828685259,0,0.027932961,0.995099679,3.57E-31,0.831044294,117,1.03E-13,1.55E-13,447875.2212,87.35411031,176.5640787,19.94503593,4.8,3.6,13,-1,-1,5
0.257969967,9.21E-47,0.304545134,0.277108434,0.820717131,0,0.05027933,0.992388004,3.45E-31,0.863702388,118,5.83E-14,1.49E-13,447911.1442,87.33692494,164.9527246,20.72881778,4.4,4.1,23,-3,-1,9
0.260244716,1.07E-46,0.302911329,0.277108434,0.824701195,0,0.05027933,0.972307135,3.33E-31,0.894763534,119,9.92E-14,1.64E-13,447835.2086,87.20966146,152.7664638,21.47427347,2.6,6.3,23,-2,-1,9
0.261290323,1.05E-46,0.301580944,0.156626506,0.80876494,0,0.027932961,0.990467068,2.81E-31,0.814177262,120,1.18E-13,1.62E-13,447773.3753,87.32475091,100.5127189,19.54023356,3.2,6,13,-6,-1,5
0.260734149,1.05E-46,0.300523537,0.156626506,0.836653386,0,0.027932961,0.996500543,2.69E-31,0.847040533,121,1.08E-13,1.62E-13,447724.2294,87.36298835,88.97518462,20.32893957,4.4,5.9,13,1,-1,5
0.259577308,9.11E-47,0.299311918,0.084337349,0.824701195,0,0.016759777,0.984267591,2.57E-31,0.879524766,122,8.72E-14,1.48E-13,447667.9161,87.28546143,77.30118666,21.10854884,4.5,5.6,7,-2,-1,3
0.263125695,9.11E-47,0.301663037,0.084337349,0.824701195,0,0.016759777,0.981472419,2.05E-31,0.798446505,123,1.51E-13,1.48E-13,447777.1908,87.26774689,24.87029117,19.16270136,4.5,5.4,7,-2,-1,3
0.264738598,9.51E-47,0.302309643,0.156626506,0.836653386,0,0.027932961,0.995552665,1.93E-31,0.83051339,124,1.80E-13,1.52E-13,447807.2436,87.35698113,13.04603072,19.93229443,4.7,5.1,13,1,-1,5
0.261012236,9.71E-47,0.301719823,0.156626506,0.844621514,0,0.027932961,0.991794169,1.82E-31,0.863076553,125,1.13E-13,1.54E-13,447779.8301,87.33316148,1.400420866,20.71379798,5.1,5.9,13,3,-1,5
0.259076752,1.02E-46,0.300356093,0.036144578,0.84063745,0,0.011173184,0.971131638,1.69E-31,0.893882424,126,7.82E-14,1.59E-13,447716.447,87.20221169,-10.87780953,21.45312717,5.5,6.1,3,2,-1,2
0.260622914,9.11E-47,0.301046357,0.036144578,0.832669323,0,0.011173184,0.990750193,1.17E-31,0.813364143,127,1.06E-13,1.48E-13,447748.5289,87.32654523,-63.10713987,19.52071902,5.8,6.2,3,0,-1,2
0.262847608,1.00E-46,0.301612125,0.204819277,0.84063745,0,0.033519553,0.99630474,1.05E-31,0.846265908,128,1.46E-13,1.57E-13,447774.8245,87.36174744,-74.63086888,20.31034888,3.4,8.1,17,2,-1,6
0.260144605,9.61E-47,0.302513777,0.204819277,0.832669323,0,0.033519553,0.983665744,9.37E-32,0.878701688,129,9.74E-14,1.53E-13,447816.7313,87.28164719,-86.32235485,21.08879528,3.3,7.4,17,0,-1,6
0.258025584,9.01E-47,0.301429515,0.084337349,0.848605578,0,0.016759777,0.584751748,3.57E-31,0.672449059,130,5.93E-14,1.47E-13,447766.3372,84.75351045,176.4345683,16.13881052,2.8,6.3,7,4,-1,3
0.25772525,9.01E-47,0.303152829,0.084337349,0.848605578,0,0.016759777,0.982527632,4.13E-32,0.797733949,131,5.39E-14,1.47E-13,447846.433,87.27443435,-138.7135036,19.14560029,2.8,6.3,7,4,-1,3
0.261179088,9.11E-47,0.302621698,0.120481928,0.844621514,0,0.022346369,0.995814385,2.95E-32,0.829893502,132,1.16E-13,1.48E-13,447821.7472,87.35863979,-150.5044452,19.91741734,4,5.8,10,3,-1,4
0.260456062,9.11E-47,0.303923631,0.120481928,0.844621514,0,0.022346369,0.991336303,1.79E-32,0.862717628,133,1.03E-13,1.48E-13,447882.2581,87.33025973,-162.0561548,20.70518391,2.4,6.4,10,3,-1,4
0.260072303,8.01E-47,0.305916502,0.156626506,0.832669323,0,0.027932961,0.9698024,5.56E-33,0.893400418,134,9.61E-14,1.37E-13,447974.8823,87.19378758,-174.3787462,21.44155921,2.5,7.2,13,0,-1,5
0.260100111,7.91E-47,0.304900782,0.156626506,0.844621514,0,0.027932961,0.991254378,3.14E-31,0.812988189,135,9.66E-14,1.36E-13,447927.6739,87.32974053,133.4300292,19.51169625,2.7,7,13,3,-1,5
0.259571746,8.81E-47,0.302732418,0.084337349,0.844621514,0,0.016759777,0.996026064,3.02E-31,0.845813615,136,8.71E-14,1.45E-13,447826.8932,87.35998132,121.8787456,20.29949401,4.5,7.1,7,3,-1,3
0.26028921,8.71E-47,0.301465226,0.084337349,0.848605578,0,0.016759777,0.982727242,2.90E-31,0.87808523,137,1.00E-13,1.44E-13,447767.997,87.27569939,110.1280785,21.07400052,3.4,7.7,7,4,-1,3
0.258726363,8.01E-47,0.299500381,0.036144578,0.832669323,0,0.011173184,0.983324706,2.38E-31,0.797082758,138,7.19E-14,1.37E-13,447676.6754,87.27948585,57.72433659,19.12997195,3.9,3.1,3,0,-1,2
0.260678532,8.21E-47,0.29971875,0.036144578,0.824701195,0,0.011173184,0.996218109,2.26E-31,0.82945703,139,1.07E-13,1.39E-13,447686.8247,87.36119841,46.01059974,19.9069422,3.2,4.4,3,-2,-1,2
0.263014461,7.71E-47,0.301835498,0.120481928,0.828685259,0,0.022346369,0.990987345,2.15E-31,0.862284422,140,1.49E-13,1.34E-13,447785.2064,87.32804819,34.45997294,20.69478712,2.1,4.5,10,-1,-1,4
0.260344828,7.31E-47,0.301351961,0.120481928,0.832669323,0,0.022346369,0.970384753,1.62E-31,0.781666122,141,1.01E-13,1.30E-13,447762.7327,87.19747827,-17.80549878,18.75997856,2.3,5.3,10,0,-1,4
0.258959956,8.71E-47,0.299351012,0.120481928,0.824701195,0,0.022346369,0.99139471,1.50E-31,0.812323983,142,7.61E-14,1.44E-13,447669.7331,87.33062989,-30.13715833,19.49575558,1.5,5.4,10,-2,-1,4
0.26240267,8.91E-47,0.300001735,0.120481928,0.828685259,0,0.022346369,0.995622342,1.38E-31,0.845039028,143,1.38E-13,1.46E-13,447699.9772,87.35742271,-41.72824872,20.28090422,2.2,4.9,10,-1,-1,4
0.261012236,7.21E-47,0.300629265,0.120481928,0.828685259,0,0.022346369,0.981910049,1.27E-31,0.877208823,144,1.13E-13,1.29E-13,447729.1434,87.27052039,-53.51563048,21.05296708,3.4,4.9,10,-1,-1,4
0.259254727,8.01E-47,0.301841183,0.120481928,0.820717131,0,0.022346369,0.983997124,7.41E-32,0.796218986,145,8.14E-14,1.37E-13,447785.4706,87.28374733,-105.9148746,19.10924176,3.2,3.9,10,-3,-1,4
0.257997775,8.51E-47,0.303078226,0.084337349,0.828685259,0,0.016759777,0.996571218,6.24E-32,0.828742885,146,5.88E-14,1.42E-13,447842.9656,87.36343626,-117.5747924,19.88980299,3,4.1,7,-1,-1,3
0.259738598,8.21E-47,0.302786035,0.084337349,0.832669323,0,0.016759777,0.990549794,5.09E-32,0.86173054,147,9.01E-14,1.39E-13,447829.3852,87.32527519,-129.0677692,20.68149417,2.9,6.5,7,0,-1,3
0.260734149,7.41E-47,0.302182279,0.120481928,0.84063745,0,0.022346369,0.971835637,3.59E-31,0.781153751,148,1.08E-13,1.31E-13,447801.324,87.20667332,178.6816467,18.74768185,3.6,6,10,2,-1,4
0.259054505,6.31E-47,0.304705002,0.120481928,0.828685259,0,0.022346369,0.992099383,3.47E-31,0.812152559,149,7.78E-14,1.20E-13,447918.5745,87.33509579,166.4726734,19.49164145,4.3,7.7,10,-1,-1,4
0.258470523,6.11E-47,0.304893411,0.120481928,0.860557769,0,0.022346369,0.995309221,3.35E-31,0.844884153,150,6.73E-14,1.18E-13,447927.3313,87.35543829,154.8874797,20.27718729,2.1,6.6,10,7,-1,4
0.257641824,5.91E-47,0.302497789,0.120481928,0.87250996,0,0.022346369,0.980711961,3.23E-31,0.87684782,151,5.24E-14,1.16E-13,447815.9882,87.26292745,143.0258211,21.04430316,3.1,7.4,10,10,-1,4
0.262068966,7.71E-47,0.30139104,0.156626506,0.844621514,0,0.027932961,0.984873177,2.71E-31,0.795806484,152,1.32E-13,1.34E-13,447764.549,87.28929936,90.60795591,19.09934187,3.1,6.6,13,3,-1,5
0.259132369,7.01E-47,0.299829846,0.156626506,0.84063745,0,0.027932961,0.996637286,2.59E-31,0.828314795,153,7.92E-14,1.27E-13,447691.9882,87.36385497,78.94233602,19.87952898,6.3,7,13,2,-1,5
0.259104561,7.11E-47,0.29863413,0.036144578,0.860557769,0,0.011173184,0.990059513,2.48E-31,0.861298514,154,7.87E-14,1.28E-13,447636.414,87.32216801,67.44784716,20.67112572,5.7,6.6,3,7,-1,2
0.262847608,6.71E-47,0.301878659,0.036144578,0.868525896,0,0.011173184,0.973460722,1.95E-31,0.780676514,155,1.46E-13,1.24E-13,447787.2124,87.21697237,15.18090126,18.73622834,6,8.2,3,9,-1,2
0.260189099,7.11E-47,0.302296144,0,0.856573705,0,0,0.992808508,1.83E-31,0.811934016,156,9.82E-14,1.28E-13,447806.6162,87.3395899,3.064963118,19.48639651,6,6.6,0,6,-1,0
0.259899889,6.91E-47,0.300969079,0,0.856573705,0,0,0.994812104,1.72E-31,0.84454387,157,9.30E-14,1.26E-13,447744.9372,87.35228779,-8.564143275,20.26902062,6.2,6.6,0,6,-1,0
0.260055617,7.11E-47,0.296152929,0.084337349,0.836653386,0,0.016759777,0.243292166,7.47E-32,0.639478843,158,9.58E-14,1.28E-13,447521.0934,82.58949384,-105.2549962,15.34753785,6.3,2.8,7,1,-1,3
0.259154616,7.11E-47,0.300450592,0.084337349,0.836653386,0,0.016759777,0.979513554,1.60E-31,0.876279227,159,7.96E-14,1.28E-13,447720.8391,87.25533249,-20.50806983,21.03065713,6.3,2.8,7,1,-1,3
0.261012236,7.41E-47,0.300892208,0.156626506,0.84063745,0,0.027932961,0.985545275,1.07E-31,0.795281227,160,1.13E-13,1.31E-13,447741.3644,87.29355881,-72.91040113,19.08673591,6.1,4.3,13,2,-1,5
0.26028921,7.41E-47,0.301436079,0.156626506,0.852589641,0,0.027932961,0.99666533,9.55E-32,0.827854248,161,1.00E-13,1.31E-13,447766.6423,87.3640327,-84.55278415,19.86847602,4.3,5.2,13,5,-1,5
0.259115684,7.51E-47,0.302232241,0.204819277,0.836653386,0,0.033519553,0.989494013,8.40E-32,0.860844523,162,7.89E-14,1.32E-13,447803.6461,87.31858413,-96.04496384,20.66023011,3.9,5.3,17,1,-1,6
0.256713014,7.61E-47,0.30205942,0.204819277,0.856573705,0,0.033519553,0.97494596,3.17E-32,0.780268573,163,3.57E-14,1.33E-13,447795.6138,87.22638514,-148.2953793,18.72643791,5.4,5.5,17,6,-1,6
0.261957731,7.01E-47,0.300538361,0.397590361,0.848605578,0,0.100558659,0.993472727,1.96E-32,0.811721358,164,1.30E-13,1.27E-13,447724.9184,87.34379942,-160.3410647,19.48129279,5.9,4.5,33,4,-1,18
0.261123471,7.91E-47,0.302928139,0.397590361,0.832669323,0,0.100558659,0.994469393,8.10E-33,0.844697838,165,1.15E-13,1.36E-13,447835.9899,87.35011584,-171.8382402,20.2727158,5.7,5.7,33,0,-1,18
0.258114572,8.01E-47,0.303931626,0.156626506,0.820717131,0,0.027932961,0.978051192,3.56E-31,0.8762766,166,6.09E-14,1.37E-13,447882.6297,87.2460647,176.1613897,21.03059409,5.1,4.1,13,-3,-1,5
0.259438265,8.41E-47,0.302574202,0.156626506,0.824701195,0,0.027932961,0.986481881,3.04E-31,0.795269011,167,8.47E-14,1.41E-13,447819.5397,87.2994946,123.7555359,19.08644272,4.5,5.3,13,-2,-1,5
0.261790879,8.71E-47,0.301091538,0.156626506,0.816733068,0,0.027932961,0.996615568,2.92E-31,0.827840189,168,1.27E-13,1.44E-13,447750.6288,87.36371733,112.1124091,19.86813862,3.3,4.9,13,-4,-1,5
0.260272525,7.81E-47,0.30004953,0.156626506,0.828685259,0,0.027932961,0.988516847,2.81E-31,0.860633834,169,9.97E-14,1.35E-13,447702.1986,87.31239129,100.5493535,20.65517365,2.9,3.4,13,-1,-1,5
0.260845384,7.41E-47,0.298625183,0.036144578,0.824701195,0,0.011173184,0.976217614,2.28E-31,0.779939297,170,1.10E-13,1.31E-13,447635.9982,87.23444431,48.25615137,18.71853541,4.1,2.7,3,-2,-1,2
0.262291435,8.21E-47,0.30050336,0.036144578,0.832669323,0,0.011173184,0.994165973,2.16E-31,0.811635004,171,1.36E-13,1.39E-13,447723.2916,87.3481929,36.29781715,19.47922034,4.2,3.9,3,0,-1,2
0.263014461,7.31E-47,0.301351499,0.156626506,0.84063745,0,0.027932961,0.994225299,2.05E-31,0.844622969,172,1.49E-13,1.30E-13,447762.7112,87.34856888,24.80467779,20.27091897,3.9,3.9,13,2,-1,5
0.258008899,6.91E-47,0.300665463,0.156626506,0.848605578,0,0.027932961,0.976615653,1.93E-31,0.8759852,173,5.90E-14,1.26E-13,447730.8258,87.2369669,12.72627468,21.0236006,4.4,3.2,13,4,-1,5
0.259282536,7.81E-47,0.29897327,0.036144578,0.844621514,0,0.011173184,0.987048807,1.40E-31,0.794927536,174,8.19E-14,1.35E-13,447652.1765,87.30308752,-39.69769008,19.07824745,4.4,2.4,3,3,-1,2
0.261457175,8.51E-47,0.299972499,0.036144578,0.820717131,0,0.011173184,0.996438213,1.29E-31,0.82748025,175,1.21E-13,1.42E-13,447698.6184,87.36259333,-51.34753909,19.85950021,4.4,2.7,3,-3,-1,2
0.261234705,7.81E-47,0.300488667,0.084337349,0.812749004,0,0.016759777,0.987642568,1.17E-31,0.860226342,176,1.17E-13,1.35E-13,447722.6087,87.30685051,-62.92777829,20.645394,4.5,2.4,7,-5,-1,3
0.259499444,7.41E-47,0.3015337,0.084337349,0.796812749,1,0.016759777,0.977435035,6.47E-32,0.779463436,177,8.58E-14,1.31E-13,447771.1795,87.24215977,-115.2456495,18.70711493,3.3,3.6,7,-9,0,3
0.258214683,7.81E-47,0.302593157,0.036144578,0.828685259,0,0.011173184,0.994837261,5.29E-32,0.811414327,178,6.27E-14,1.35E-13,447820.4207,87.35244722,-127.1121706,19.47392418,1.6,3.4,3,-1,-1,2
0.26028921,7.81E-47,0.302258079,0.036144578,0.828685259,0,0.011173184,0.993811882,4.14E-32,0.84446117,179,1.00E-13,1.35E-13,447804.847,87.34594883,-138.5841649,20.26703584,2.9,3.5,3,-1,-1,2
0.261123471,6.81E-47,0.303012937,0,0.828685259,0,0,0.975187028,2.93E-32,0.875924564,180,1.15E-13,1.25E-13,447839.9311,87.22791292,-150.6262028,21.02214536,3.2,3.5,0,-1,-1,0
0.258843159,5.71E-47,0.305390993,0,0.824701195,0,0,0.988071318,3.37E-31,0.795008377,181,7.40E-14,1.14E-13,447950.4578,87.30956773,157.0006938,19.0801876,2.9,3.5,0,-2,-1,0
0.25634594,4.60E-47,0.304752236,0,0.80876494,0,0,0.99626752,3.26E-31,0.82758437,182,2.91E-14,1.03E-13,447920.7698,87.36151156,145.3591563,19.86199905,3,3.8,0,-6,-1,0
0.25865406,6.51E-47,0.302326957,0,0.800796813,0,0,0.986503002,3.14E-31,0.860124785,183,7.06E-14,1.22E-13,447808.0483,87.29962845,133.7047949,20.64295665,3.2,3.3,0,-8,-1,0
0.261290323,7.61E-47,0.300867697,0.120481928,0.816733068,0,0.022346369,0.978652387,2.62E-31,0.779239209,184,1.18E-13,1.33E-13,447740.2252,87.2498748,81.34267458,18.70173355,3,3.6,10,-4,-1,4
0.257775306,6.01E-47,0.299028039,0.120481928,0.820717131,0,0.022346369,0.995177918,2.50E-31,0.811250155,185,5.48E-14,1.17E-13,447654.722,87.35460615,69.49767599,19.4699841,2.8,3.5,10,-3,-1,4
0.257169077,5.91E-47,0.296239072,0.084337349,0.820717131,0,0.016759777,0.44572739,3.19E-31,0.004500902,186,4.39E-14,1.16E-13,447525.0971,83.87243686,138.6976398,0.108308478,2.6,3.5,7,-3,-1,3
0.258876529,6.61E-47,0.298619159,0.084337349,0.828685259,0,0.016759777,0.993459659,2.38E-31,0.844420547,187,7.46E-14,1.23E-13,447635.7182,87.3437166,58.0700574,20.26606091,2.7,3.5,7,-1,-1,3
0.260244716,5.51E-47,0.301255502,0.036144578,0.836653386,0,0.011173184,0.97391813,2.26E-31,0.875799549,188,9.92E-14,1.12E-13,447758.2495,87.21987122,45.99753669,21.01914505,2.9,2.9,3,1,-1,2
0.259877642,6.71E-47,0.301077903,0.036144578,0.836653386,0,0.011173184,0.988937967,1.74E-31,0.794979949,189,9.26E-14,1.24E-13,447749.9951,87.31506016,-6.340883664,19.07950535,2.1,3.4,3,1,-1,2
0.258348165,7.01E-47,0.299238952,0.036144578,0.832669323,0,0.011173184,0.995879211,1.62E-31,0.827423353,190,6.51E-14,1.27E-13,447664.5248,87.35905063,-18.03024417,19.85813471,2.6,3.2,3,0,-1,2
0.259060067,7.71E-47,0.299591282,0.036144578,0.828685259,0,0.011173184,0.985360975,1.50E-31,0.859758357,191,7.79E-14,1.34E-13,447680.9003,87.2923908,-29.75863441,20.63416253,2.6,3.2,3,-1,-1,2
0.261790879,6.91E-47,0.300166258,0.036144578,0.832669323,0,0.011173184,0.979607368,9.79E-32,0.778822335,192,1.27E-13,1.26E-13,447707.6239,87.25592704,-82.13898678,18.69172875,2.8,3.5,3,0,-1,2
0.260622914,6.71E-47,0.301196958,0.036144578,0.828685259,0,0.011173184,0.995478886,8.61E-32,0.810919264,193,1.06E-13,1.24E-13,447755.5285,87.35651355,-93.95309539,19.46204284,2.8,3.4,3,-1,-1,2
0.26,6.91E-47,0.302333508,0.120481928,0.816733068,0,0.022346369,0.993124123,7.46E-32,0.844150638,194,9.48E-14,1.26E-13,447808.3528,87.34159013,-105.3588172,20.25958321,3.1,2.6,10,-4,-1,4
0.259671858,6.61E-47,0.301815521,0.120481928,0.816733068,0,0.022346369,0.9725753,6.26E-32,0.875583644,195,8.89E-14,1.23E-13,447784.2779,87.21136097,-117.4119506,21.0139634,3.3,2.4,10,-4,-1,4
0.260456062,6.11E-47,0.30089266,0.084337349,0.860557769,0,0.016759777,0.989999497,1.03E-32,0.795029113,196,1.03E-13,1.18E-13,447741.3854,87.32178766,-169.6550019,19.08068525,2.5,4,7,7,-1,3
0.258503893,5.61E-47,0.303493007,0.084337349,0.868525896,0,0.016759777,0.995805462,3.59E-31,0.827780126,197,6.79E-14,1.13E-13,447862.2437,87.35858324,178.766306,19.86669712,2.5,6.2,7,9,-1,3
0.256701891,4.50E-47,0.303892485,0.084337349,0.860557769,0,0.016759777,0.984046003,3.47E-31,0.85999637,198,3.55E-14,1.02E-13,447880.8105,87.2840571,166.9950951,20.63987474,2.6,6.2,7,7,-1,3
0.259877642,6.41E-47,0.301640332,0.084337349,0.848605578,0,0.016759777,0.981020593,2.95E-31,0.778960324,199,9.26E-14,1.21E-13,447776.1355,87.26488342,114.5786578,18.69504043,2.5,8.4,7,4,-1,3
0.261790879,6.81E-47,0.300687708,0,0.844621514,0,0,0.995792008,2.83E-31,0.811116645,200,1.27E-13,1.25E-13,447731.8597,87.35849798,102.7858423,19.46677991,3,9.1,0,3,-1,0
0.258153504,5.61E-47,0.299259323,0,0.848605578,0,0,0.992353912,2.72E-31,0.844221406,201,6.16E-14,1.13E-13,447665.4716,87.33670888,91.33444365,20.2612816,3.4,9.7,0,4,-1,0
0.259538376,6.41E-47,0.297982661,0,0.856573705,0,0,0.970992871,2.59E-31,0.875497912,202,8.65E-14,1.21E-13,447606.1352,87.20133225,79.2248689,21.01190587,3,10,0,6,-1,0
0.260901001,4.50E-47,0.301094268,0,0.860557769,0,0,0.991176364,2.07E-31,0.795194467,203,1.11E-13,1.02E-13,447750.7557,87.32924611,27.07210257,19.08465368,2.8,12.3,0,7,-1,0
0.258726363,4.70E-47,0.301577502,0.084337349,0.860557769,0,0.016759777,0.995730859,1.96E-31,0.82813016,204,7.19E-14,1.04E-13,447773.2153,87.35811044,15.55980113,19.87509781,1.5,12.9,7,7,-1,3
0.256885428,5.91E-47,0.300677075,0.084337349,0.868525896,0,0.016759777,0.982546636,1.84E-31,0.860084948,205,3.88E-14,1.16E-13,447731.3655,87.27455479,3.694370113,20.64200059,3.1,14.9,7,9,-1,3
0.259260289,7.01E-47,0.299919659,0.120481928,0.90438247,0,0.022346369,0.982046054,1.31E-31,0.778943794,206,8.15E-14,1.27E-13,447696.1625,87.27138233,-48.75999446,18.69464371,1.7,22.1,10,18,-1,4
0.262068966,6.01E-47,0.300322772,0.120481928,0.924302789,0,0.022346369,0.995892763,1.20E-31,0.811158066,207,1.32E-13,1.17E-13,447714.8983,87.35913652,-60.53202716,19.467774,3.9,24.2,10,23,-1,4
0.262291435,7.31E-47,0.300791657,0.240963855,0.892430279,0,0.039106145,0.991514645,1.08E-31,0.844220988,208,1.36E-13,1.30E-13,447736.691,87.33138998,-71.99855713,20.26127157,9.5,14.3,20,15,-1,7
0.261457175,7.01E-47,0.301506495,0.240963855,0.892430279,0,0.039106145,0.970694931,5.59E-32,0.764071879,209,1.21E-13,1.27E-13,447769.9151,87.19944404,-124.0958113,18.33772339,8.7,14.5,20,15,-1,7
0.25878198,7.51E-47,0.301587885,0.204819277,0.900398406,0,0.033519553,0.992159643,4.38E-32,0.795379259,210,7.29E-14,1.32E-13,447773.6979,87.33547769,-136.1943417,19.08908864,5.2,11.8,17,17,-1,6
0.26134594,7.41E-47,0.300289365,0.204819277,0.896414343,0,0.033519553,0.99552687,3.23E-32,0.828357057,211,1.19E-13,1.31E-13,447713.3456,87.35681765,-147.6915423,19.88054325,4.2,11.5,17,16,-1,6
0.261234705,7.51E-47,0.302312939,0.240963855,0.876494024,0,0.039106145,0.981049959,2.05E-32,0.860511249,212,1.17E-13,1.32E-13,447807.3968,87.26506953,-159.4852484,20.65223165,4.5,9.5,20,11,-1,7
0.25907119,7.41E-47,0.303743252,0.240963855,0.852589641,0,0.039106145,0.98361678,3.28E-31,0.779377147,213,7.81E-14,1.31E-13,447873.8745,87.28133688,148.06285,18.70504403,4.5,8,20,5,-1,7
0.258765295,7.51E-47,0.302862815,0.240963855,0.852589641,0,0.039106145,0.759682948,3.21E-32,0.958075686,214,7.26E-14,1.32E-13,447832.9538,85.86214539,-147.8566225,22.99374107,3.8,8.9,20,5,-1,7
0.260400445,7.71E-47,0.30253828,0.240963855,0.852589641,0,0.039106145,0.996010945,3.17E-31,0.811674566,215,1.02E-13,1.34E-13,447817.8701,87.3598855,136.3206742,19.48016981,2.9,9.3,20,5,-1,7
0.259883204,8.01E-47,0.300740976,0.084337349,0.824701195,0,0.016759777,0.990438533,3.05E-31,0.844585316,216,9.27E-14,1.37E-13,447734.3355,87.32457007,124.7992771,20.2700153,3,9.5,7,-2,-1,3
0.258848721,7.61E-47,0.299634759,0.084337349,0.824701195,0,0.016759777,0.972437154,2.53E-31,0.764171023,217,7.41E-14,1.33E-13,447682.921,87.21048546,72.6064634,18.34010282,2.8,8.8,7,-2,-1,3
0.2582703,6.01E-47,0.298017927,0.204819277,0.868525896,0,0.033519553,0.992876914,2.41E-31,0.795625383,218,6.37E-14,1.17E-13,447607.7743,87.34002343,60.56074153,19.0949955,2.8,10.2,17,9,-1,6
0.261624027,7.71E-47,0.299135234,0.204819277,0.868525896,0,0.033519553,0.995309765,2.29E-31,0.828772638,219,1.24E-13,1.34E-13,447659.7042,87.35544174,49.12443794,19.89051703,3.4,11.4,17,9,-1,6
0.263292547,7.31E-47,0.300335047,0.120481928,0.860557769,0,0.022346369,0.979693592,2.17E-31,0.860764186,220,1.54E-13,1.30E-13,447715.4688,87.25647349,37.27207393,20.65830203,5,10.5,10,7,-1,4
0.259260289,7.21E-47,0.299818268,0.120481928,0.864541833,0,0.022346369,0.984778907,1.65E-31,0.779600513,221,8.15E-14,1.29E-13,447691.4501,87.28870192,-15.19056528,18.71040472,3.1,11.7,10,8,-1,4
0.257919911,7.01E-47,0.297781066,0.325301205,0.90438247,0,0.067039106,0.995874233,1.53E-31,0.811810598,222,5.74E-14,1.27E-13,447596.7655,87.35901908,-26.96427631,19.48343453,3.7,13.7,27,18,-1,12
0.261234705,8.41E-47,0.298725963,0.325301205,0.888446215,0,0.067039106,0.989372739,1.42E-31,0.844569794,223,1.17E-13,1.41E-13,447640.6822,87.31781555,-38.54031795,20.26964279,4.4,13.1,27,14,-1,12
0.263403782,8.71E-47,0.299299945,0.325301205,0.864541833,0,0.067039106,0.973911729,8.92E-32,0.76405199,224,1.56E-13,1.44E-13,447667.3596,87.21983065,-90.77047083,18.33724608,5.5,11,27,8,-1,12
0.261679644,8.41E-47,0.300577363,0.325301205,0.848605578,0,0.067039106,0.993550093,7.72E-32,0.795654752,225,1.25E-13,1.41E-13,447726.7311,87.34428973,-102.7628361,19.09570036,4.4,9.1,27,4,-1,12
0.258487208,7.11E-47,0.301660104,0.084337349,0.84063745,0,0.016759777,0.995124424,6.59E-32,0.828958394,226,6.76E-14,1.28E-13,447777.0545,87.35426713,-114.1429025,19.89497511,5.3,5,7,2,-1,3
0.260344828,8.11E-47,0.301357392,0.084337349,0.828685259,0,0.016759777,0.978210481,5.40E-32,0.860905781,227,1.01E-13,1.38E-13,447762.9851,87.2470742,-126.0112228,20.66170026,4.9,6,7,-1,-1,3
0.259493882,6.21E-47,0.301833994,0.156626506,0.84063745,0,0.027932961,0.98624204,1.55E-33,0.780008199,228,8.57E-14,1.19E-13,447785.1365,87.29797459,-178.3781308,18.72018902,5,6.3,13,2,-1,5
0.259338154,6.71E-47,0.304206605,0.156626506,0.880478088,0,0.027932961,0.995982863,3.50E-31,0.812438882,229,8.29E-14,1.24E-13,447895.4101,87.35970753,169.9274971,19.4985131,4.9,7,13,12,-1,5
0.258058954,5.71E-47,0.303905687,0.084337349,0.87250996,0,0.016759777,0.988070996,3.39E-31,0.845053086,230,5.99E-14,1.14E-13,447881.4241,87.30956569,158.2991854,20.2812416,5.5,6.6,7,10,-1,3
